Company Name,Website,Phone,Street Address,City,State / Province,Country,Zip / Postal Code,Full Address,LinkedIn URL,Industry,Source
TESA,http://tesa-inc.com,"+1 614-847-8200, +1 269-400-8447, +1 513-236-1092, +1 724-420-1740, +1 614-562-4507, +1 740-602-9110",540 Enterprise Dr,Lewis Center,Ohio,United States,43035,"540 Enterprise Dr, Lewis Center, Ohio, 43035, United States",https://www.linkedin.com/company/tesa-inc-,"Appliances, Electrical, and Electronics Manufacturing",Ocean
Swartz Restoration AND Emergency Services,http://swartzrestoration.com,+1 419-331-1024,2622 Baty Rd,Lima,Ohio,United States,45807,"2622 Baty Rd, Lima, Ohio, 45807, United States",https://www.linkedin.com/company/swartz-restoration,Construction,Ocean
Terminal Ready-Mix,http://terminalreadymix.com,"+1 419-433-4161, +1 440-288-0181, +1 440-288-1717, +1 419-624-9402, +1 419-483-0170",524 Colorado Avenue,Lorain,Ohio,United States,44052,"524 Colorado Avenue, Lorain, Ohio, 44052, United States",https://www.linkedin.com/company/terminalreadymix,Construction,Ocean
OTC Services,http://otcservices.com,"+1 330-316-0092, +1 330-936-4353, +1 330-807-0374, +1 330-205-6140, +1 330-871-2444",1776 Constitution Ave,Louisville,Ohio,United States,44641,"1776 Constitution Ave, Louisville, Ohio, 44641, United States",https://www.linkedin.com/company/otcservicesinc.,"Appliances, Electrical, and Electronics Manufacturing",Ocean
Ideal Electric Company,http://www.theidealelectric.com,'+1 419-522-3611,330 East 1st Street,Mansfield,Ohio,United States,44902,"330 East 1st Street, Mansfield, Ohio, 44902, United States",http://www.linkedin.com/company/idealelectriccompany,electrical/electronic manufacturing,Apollo
Mid-Ohio Pipeline,http://www.mopipeline.com,'+1 419-884-3772,2270 Eckert Rd,Mansfield,Ohio,United States,44904,"2270 Eckert Rd, Mansfield, Ohio, 44904, United States",http://www.linkedin.com/company/mid-ohio-pipeline-services-llc,civil engineering,Apollo
Parks Drilling Company,http://parksdrilling.com,+1 614-761-7707,10560 Parks Ct,Marysville,Ohio,United States,43040,"10560 Parks Ct, Marysville, Ohio, 43040, United States",https://www.linkedin.com/company/parks-drilling-company-inc,Construction,Ocean
Armor Construction Services,http://armorconstructionserv.com,+1 513-923-5976,Mason Montgomery Road,Mason,Ohio,United States,45040,"Mason Montgomery Road, Mason, Ohio, 45040, United States",https://www.linkedin.com/company/armor-construction-services,Construction,Ocean
Aktion Associates,http://www.aktion.com,'+1 800-425-8466,1687 Woodlands Drive,Maumee,Ohio,United States,43537,"1687 Woodlands Drive, Maumee, Ohio, 43537, United States",http://www.linkedin.com/company/aktion-associates-inc-,information technology & services,Apollo
GLIC Electrical AND Construction,http://glicelectrical.com,"+1 419-945-4542, +1 419-466-3246",Longbow Drive,Maumee,Ohio,United States,43537,"Longbow Drive, Maumee, Ohio, 43537, United States",https://www.linkedin.com/company/glic-construction,Construction,Ocean
"Matrix Technologies, Inc.",http://www.matrixti.com,'+1 419-897-7200,1760 Indian Wood Circle,Maumee,Ohio,United States,43537,"1760 Indian Wood Circle, Maumee, Ohio, 43537, United States",http://www.linkedin.com/company/matrix-technologies-inc-,information technology & services,Apollo
"Mega Techway, Inc.",http://www.megatechway.com,'+1 440-605-0700,760 Beta Drive,Mayfield,Ohio,United States,44143,"760 Beta Drive, Mayfield, Ohio, 44143, United States",http://www.linkedin.com/company/mega-techway,electrical/electronic manufacturing,Apollo
State Industrial Products,http://www.stateindustrial.com,'+1 877-747-6986,5915 Landerbrook Dr,Mayfield Heights,Ohio,United States,44124,"5915 Landerbrook Dr, Mayfield Heights, Ohio, 44124, United States",http://www.linkedin.com/company/stateindustrialproducts,chemicals,Apollo
Community Energy Advisors,http://ceateam.com,+1 330-721-8000,Medina Road,Medina,Ohio,United States,44256,"Medina Road, Medina, Ohio, 44256, United States",https://www.linkedin.com/company/community-energy-advisors,Oil and Gas,Ocean
Pleasant Valley Corporation,http://www.pleasantvalleycorporation.com,'+1 330-239-0176,1093 Medina Rd,Medina,Ohio,United States,44256,"1093 Medina Rd, Medina, Ohio, 44256, United States",http://www.linkedin.com/company/pleasant-valley-construction,construction,Apollo
Platinum Roofing AND Construction,http://platinumrandc.com,+1 440-862-0881,Center Street,Mentor,Ohio,United States,44060,"Center Street, Mentor, Ohio, 44060, United States",https://www.linkedin.com/company/platinum-cleveland,Construction,Ocean
Ulliman Schutte Construction,http://www.ullimanschutte.com,'+1 937-910-9900,9111 Springboro Pike,Miamisburg,Ohio,United States,45342,"9111 Springboro Pike, Miamisburg, Ohio, 45342, United States",http://www.linkedin.com/company/ulliman-schutte-construction,construction,Apollo
Staffco,http://www.s-cinc.com,'+1 440-891-9900,16500 W Sprague Rd,Middleburg Heights,Ohio,United States,44130,"16500 W Sprague Rd, Middleburg Heights, Ohio, 44130, United States",http://www.linkedin.com/company/staffco-solutions,electrical/electronic manufacturing,Apollo
Stevens Engineers & Constructors,http://www.stevensec.com,'+1 440-234-7888,7850 Freeway Cir,Middleburg Heights,Ohio,United States,44130,"7850 Freeway Cir, Middleburg Heights, Ohio, 44130, United States",http://www.linkedin.com/company/stevens-engineers-&-constructors,construction,Apollo
Superior Engineering - Ohio J R Johnson Engineering,http://jrje.net,,Eastland Road,Middleburg Heights,Ohio,United States,44142,"Eastland Road, Middleburg Heights, Ohio, 44142, United States",https://www.linkedin.com/company/j.-r.-johnson-engineering-inc.,Industrial Machinery Manufacturing,Ocean
Hightowers Petroleum,http://hightowerspetroleum.com,+1 513-423-4272,"3577 Commerce Drive,",Middletown,Ohio,United States,45005,"3577 Commerce Drive,, Middletown, Ohio, 45005, United States",https://www.linkedin.com/company/hightowers-petroleum-co.,Oil and Gas,Ocean
Ram Restoration,http://ramrestorationusa.com,"+1 937-885-0088, +1 937-435-0088, +1 937-453-0088, +1 888-609-6653, +1 937-619-5915",East River Road,Moraine,Ohio,United States,45439,"East River Road, Moraine, Ohio, 45439, United States",https://www.linkedin.com/company/ram-restoration,Environmental Services,Ocean
"Thompson Electric, Inc",http://www.thompsonelectric.com,'+1 330-686-2300,49 Northmoreland Ave,Munroe Falls,Ohio,United States,44262,"49 Northmoreland Ave, Munroe Falls, Ohio, 44262, United States",http://www.linkedin.com/company/thompson-electric-inc,construction,Apollo
AWP Safety,http://www.awpsafety.com,'+1 800-343-2650,4244 Mount Pleasant Street Northwest,North Canton,Ohio,United States,44720,"4244 Mount Pleasant Street Northwest, North Canton, Ohio, 44720, United States",http://www.linkedin.com/company/awpsafety,utilities,Apollo
"R.E. Warner and Associates, Inc.",http://www.rewarner.com,'+1 440-835-9400,25000 Country Club Blvd,North Olmsted,Ohio,United States,44145,"25000 Country Club Blvd, North Olmsted, Ohio, 44145, United States",http://www.linkedin.com/company/r-e-warner-and-associates-inc-,information technology & services,Apollo
E.S. Wagner Company,http://www.eswagner.com,'+1 800-688-8651,840 Patchen Rd,Oregon,Ohio,United States,43616,"840 Patchen Rd, Oregon, Ohio, 43616, United States",http://www.linkedin.com/company/e-s-wagner-co-,construction,Apollo
Thayer Power & Communication,http://www.thayerpc.com,'+1 740-927-0021,3003 Etna Pkwy,Pataskala,Ohio,United States,43062,"3003 Etna Pkwy, Pataskala, Ohio, 43062, United States",http://www.linkedin.com/company/thayer-power-communication,construction,Apollo
Kwest Group,http://kwestgroup.com,+1 419-874-4284,Fremont Pike,Perrysburg,Ohio,United States,43551,"Fremont Pike, Perrysburg, Ohio, 43551, United States",https://www.linkedin.com/company/kwest-group,Construction,Ocean
Laibe Electric/Technology,http://laibe.com,"+1 419-531-5809, +1 419-724-8200",Southpoint Road,Perrysburg,Ohio,United States,43551,"Southpoint Road, Perrysburg, Ohio, 43551, United States",https://www.linkedin.com/company/laibeelectrictechnology,Construction,Ocean
"OnPoint Group, LLC",http://www.onpointgroup.com,'+1 567-336-9764,3235 Levis Commons Boulevard,Perrysburg,Ohio,United States,43551,"3235 Levis Commons Boulevard, Perrysburg, Ohio, 43551, United States",http://www.linkedin.com/company/opointgroup,facilities services,Apollo
"Sigma Technologies, Ltd.",http://www.teamsigma.com,'+1 419-874-9262,27096 Oakmead Dr,Perrysburg,Ohio,United States,43551,"27096 Oakmead Dr, Perrysburg, Ohio, 43551, United States",http://www.linkedin.com/company/teamsigma,information technology & services,Apollo
Specialty Systems Electric LLC,http://callsse.com,+1 304-416-4409,1853 County Rd 411,Proctorville,Ohio,United States,45669,"1853 County Rd 411, Proctorville, Ohio, 45669, United States",,"Electrical Distribution, Electronics, Commercial, Service Industry",Ocean
Utility Contractor Magazine,http://utilitycontractormagazine.com,+1 877-652-5295,3554 Brecksville Rd,Richfield,Ohio,United States,44286,"3554 Brecksville Rd, Richfield, Ohio, 44286, United States",https://www.linkedin.com/company/utility-contractor-magazine,Book and Periodical Publishing,Ocean
IPS (Industrial Power Systems),http://www.ipscontractor.com,'+1 419-531-3121,146 Dixie Hwy,Rossford,Ohio,United States,43460,"146 Dixie Hwy, Rossford, Ohio, 43460, United States",http://www.linkedin.com/company/ipscontractor,construction,Apollo
Good Electric LLC,http://goodelectricllc.com,"+1 717-644-5220, +1 717-664-5220",7126 S Range,Salem,Ohio,United States,44460,"7126 S Range, Salem, Ohio, 44460, United States",,"Electrical Distribution, Electronics, Commercial, Service Industry, Energy",Ocean
Gardiner.,http://www.whgardiner.com,'+1 216-749-5522,31200 Bainbridge Rd,Solon,Ohio,United States,44139,"31200 Bainbridge Rd, Solon, Ohio, 44139, United States",http://www.linkedin.com/company/gardiner,facilities services,Apollo
Winncom Technologies,http://www.winncom.com,'+1 888-946-6266,28900 Fountain Pkwy,Solon,Ohio,United States,44139,"28900 Fountain Pkwy, Solon, Ohio, 44139, United States",http://www.linkedin.com/company/winncom-technologies,telecommunications,Apollo
Reliant Electrical Service,http://reliantelectric.com,+1 714-321-8753,Ethan Allen Drive,South Burlington,Ohio,United States,4503,"Ethan Allen Drive, South Burlington, Ohio, 4503, United States",https://www.linkedin.com/company/reliant-electrical-service,Construction,Ocean
ACRT,,'+1 800-622-2562,5070 Stow Rd,Stow,Ohio,United States,44224,"5070 Stow Rd, Stow, Ohio, 44224, United States",http://www.linkedin.com/company/acrt-inc,utilities,Apollo
"Delta Systems, Inc.",,'+1 330-626-2811,1734 Frost Road,Streetsboro,Ohio,United States,44241,"1734 Frost Road, Streetsboro, Ohio, 44241, United States",http://www.linkedin.com/company/delta-systems-inc-,electrical/electronic manufacturing,Apollo
Onex Construction,http://onexconstruction.com,+1 330-995-9015,Miller Parkway,Streetsboro,Ohio,United States,44241,"Miller Parkway, Streetsboro, Ohio, 44241, United States",https://www.linkedin.com/company/onex-construction-inc,Construction,Ocean
Woolace Electric,http://woolace.com,+1 419-428-3161,Stryker,Stryker,Ohio,United States,43557,"Stryker, Stryker, Ohio, 43557, United States",https://www.linkedin.com/company/woolace-electric-corp,Construction,Ocean
SDMyers,http://www.sdmyers.com,'+1 330-630-7000,180 South Ave,Tallmadge,Ohio,United States,44278,"180 South Ave, Tallmadge, Ohio, 44278, United States",http://www.linkedin.com/company/sdmyers,facilities services,Apollo
Clouse Electric,http://clouseelectric.com,+1 419-447-0165,877 E US Highway 224,Tiffin,Ohio,United States,44883,"877 E US Highway 224, Tiffin, Ohio, 44883, United States",https://www.linkedin.com/company/clouse-electric-inc,Construction,Ocean
NOOTER Toledo Office (RMF NOOTER LLC),,,915 Matzinger Rd,Toledo,Ohio,United States,43612,"915 Matzinger Rd, Toledo, Ohio, 43612, United States",http://www.linkedin.com/company/rmf-nooter-inc-,construction,Apollo
Skettle Electric,http://skettleelectric.com,+1 216-932-2598,3806 Bushnell Rd,University Heights,Ohio,United States,44118,"3806 Bushnell Rd, University Heights, Ohio, 44118, United States",https://www.linkedin.com/company/skettle-electric-inc,Construction,Ocean
Refrigeration Sales Corp.,http://www.refrigerationsales.net,'+1 216-525-8200,9450 Allen Dr,Valley View,Ohio,United States,44125,"9450 Allen Dr, Valley View, Ohio, 44125, United States",http://www.linkedin.com/company/refrigerationsalescorp,wholesale,Apollo
CAREY ELECTRIC COMPANY,http://careyelectric.com,+1 937-669-3399,3925 VANCO LANE,Vandalia,Ohio,United States,45377,"3925 VANCO LANE, Vandalia, Ohio, 45377, United States",https://www.linkedin.com/company/carey-electric-company,Construction,Ocean
Rudolph Libbe Group,,'+1 419-241-5000,6842 Commodore Dr,Walbridge,Ohio,United States,43465,"6842 Commodore Dr, Walbridge, Ohio, 43465, United States",http://www.linkedin.com/company/rudolph-libbe-group,construction,Apollo
S. A. Anderson Electric,http://saandersonelectric.com,+1 330-502-0619,784 Center St E,Warren,Ohio,United States,44481,"784 Center St E, Warren, Ohio, 44481, United States",,"Electrical Distribution, Electronics, Commercial, Service Industry, Lighting",Ocean
Wisconsin Public Service,http://www.wisconsinpublicservice.com,'+1 800-450-7240,Follower's Way,Waynesville,Ohio,United States,45068,"Follower's Way, Waynesville, Ohio, 45068, United States",http://www.linkedin.com/company/wisconsin-public-service,utilities,Apollo
ZAVTEK,http://zavtek.com,+1 513-942-9550,Sutton Place,West Chester,Ohio,United States,45011,"Sutton Place, West Chester, Ohio, 45011, United States",https://www.linkedin.com/company/zavtek-inc,Renewables & Environment,Ocean
123 Exteriors,http://123exteriors.com,+1 614-360-2067,Park Meadow Road,Westerville,Ohio,United States,43081,"Park Meadow Road, Westerville, Ohio, 43081, United States",https://www.linkedin.com/company/123-exteriors,Construction,Ocean
Kokosing,http://www.kokosing.biz,'+1 614-228-1029,6235 Westerville Rd,Westerville,Ohio,United States,43081,"6235 Westerville Rd, Westerville, Ohio, 43081, United States",http://www.linkedin.com/company/kokosing,construction,Apollo
Mid-City Electric/Technologies,http://www.midcityelectric.com,'+1 614-221-5153,937 Eastwind Dr,Westerville,Ohio,United States,43081,"937 Eastwind Dr, Westerville, Ohio, 43081, United States",http://www.linkedin.com/company/mid-city-electric,construction,Apollo
Lake Erie Electric,http://www.lakeerieelectric.com,'+1 440-835-5565,25730 1st Street,Westlake,Ohio,United States,44145,"25730 1st Street, Westlake, Ohio, 44145, United States",http://www.linkedin.com/company/lake-erie-electric-inc,construction,Apollo
A.J. GOULDER ELECTRIC,http://ajgoulderelectric.com,+1 440-942-4026,4307 Hamann Industrial Pkwy,Willoughby,Ohio,United States,44094,"4307 Hamann Industrial Pkwy, Willoughby, Ohio, 44094, United States",https://www.linkedin.com/company/a.j.-goulder-electric-inc.,Construction,Ocean
Ericson Manufacturing,http://www.ericson.com,'+1 440-951-8000,4323 Hamann Pkwy,Willoughby,Ohio,United States,44094,"4323 Hamann Pkwy, Willoughby, Ohio, 44094, United States",http://www.linkedin.com/company/ericson-manufacturing,electrical/electronic manufacturing,Apollo
"LGSTX Services, Inc.",http://www.lgstx.com,'+1 937-366-2337,145 Hunter Drive,Wilmington,Ohio,United States,45177,"145 Hunter Drive, Wilmington, Ohio, 45177, United States",http://www.linkedin.com/company/lgstx-services,logistics & supply chain,Apollo
Buckeye Pipeline Construction,http://buckeyepipeline.com,"+1 330-804-0101, +1 934-256-7850",Millersburg Road,Wooster,Ohio,United States,44691,"Millersburg Road, Wooster, Ohio, 44691, United States",https://www.linkedin.com/company/cpro-development-inc,Construction,Ocean
Plug Smart,http://plugsmart.com,+1 800-518-5576,640 Lakeview Plaza Blvd,Worthington,Ohio,United States,43085,"640 Lakeview Plaza Blvd, Worthington, Ohio, 43085, United States",https://www.linkedin.com/company/plug-smart,Renewables & Environment,Ocean
Jaminet Engineering,http://jaminetengineering.com,+1 330-747-1999,East Front Street,Youngstown,Ohio,United States,44503,"East Front Street, Youngstown, Ohio, 44503, United States",https://www.linkedin.com/company/jaminet-engineering,Design Services,Ocean
MORRIS PAINTING,http://morrisptginc.com,+1 330-755-1692,91 Struthers-Liberty Rd,Youngstown,Ohio,United States,44505,"91 Struthers-Liberty Rd, Youngstown, Ohio, 44505, United States",https://www.linkedin.com/company/morris-painting-inc.,Construction,Ocean
Sodexo Technical Services - Youngstown,http://www.sodexoroth.com,'+1 330-793-5571,3821 Crum Rd,Youngstown,Ohio,United States,44505,"3821 Crum Rd, Youngstown, Ohio, 44505, United States",http://www.linkedin.com/company/sodexotechnicals,construction,Apollo
